FID,OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,KCTA_NAME_,KCTA_ID,Region,Shape_Leng,Shape_Area
2042,2043,1,695,29,48201543003,Census Tract 5430.03,6099521.000000000000000,1337.000000000000000,+29.8860805,-95.7012290,Copperfield,K096, ,36005.329086899997000,65657026.661100000000000
2043,2044,1,695,32,48201543003,Census Tract 5430.03,6099521.000000000000000,1337.000000000000000,+29.8860805,-95.7012290,Cypress South,K123, ,36005.329086899997000,65657026.661100000000000
2044,2045,1,696,32,48201543100,Census Tract 5431,127396372.000000000000000,2466364.000000000000000,+29.9681712,-95.8562557,Cypress South,K123, ,175001.516397000000000,1397612068.109999900000000
2045,2046,1,696,71,48201543100,Census Tract 5431,127396372.000000000000000,2466364.000000000000000,+29.9681712,-95.8562557,Katy North,K121, ,175001.516397000000000,1397612068.109999900000000
2046,2047,1,696,134,48201543100,Census Tract 5431,127396372.000000000000000,2466364.000000000000000,+29.9681712,-95.8562557,Waller,K142, ,175001.516397000000000,1397612068.109999900000000
2047,2048,1,697,16,48201543200,Census Tract 5432,40282547.000000000000000,17818.000000000000000,+29.8098773,-95.6055773,Bear Creek,K122, ,87822.985055199999000,433698631.375000000000000
2048,2049,1,697,45,48201543200,Census Tract 5432,40282547.000000000000000,17818.000000000000000,+29.8098773,-95.6055773,Eldridge North,K095, ,87822.985055199999000,433698631.375000000000000
2049,2050,1,697,71,48201543200,Census Tract 5432,40282547.000000000000000,17818.000000000000000,+29.8098773,-95.6055773,Katy North,K121, ,87822.985055199999000,433698631.375000000000000
2050,2051,1,697,72,48201543200,Census Tract 5432,40282547.000000000000000,17818.000000000000000,+29.8098773,-95.6055773,Katy Northeast,K094, ,87822.985055199999000,433698631.375000000000000
2051,2052,1,697,121,48201543200,Census Tract 5432,40282547.000000000000000,17818.000000000000000,+29.8098773,-95.6055773,Spring Branch North,K086,BW 8,87822.985055199999000,433698631.375000000000000
2052,2053,1,697,122,48201543200,Census Tract 5432,40282547.000000000000000,17818.000000000000000,+29.8098773,-95.6055773,Spring Branch West,K093, ,87822.985055199999000,433698631.375000000000000
2053,2054,1,698,10,48201550100,Census Tract 5501,3490738.000000000000000,11047.000000000000000,+29.9446311,-95.4295895,Aldine West,K039,BW 8,31131.081440900001000,37686679.884000003000000
2054,2055,1,698,54,48201550100,Census Tract 5501,3490738.000000000000000,11047.000000000000000,+29.9446311,-95.4295895,Greenspoint,K101, ,31131.081440900001000,37686679.884000003000000
2055,2056,1,698,123,48201550100,Census Tract 5501,3490738.000000000000000,11047.000000000000000,+29.9446311,-95.4295895,Spring Southwest,K100, ,31131.081440900001000,37686679.884000003000000
2056,2057,1,699,8,48201550200,Census Tract 5502,2505995.000000000000000,619.000000000000000,+29.9591339,-95.4272124,Aldine Northwest,K102, ,23258.048406800001000,26976680.551300000000000
2057,2058,1,699,54,48201550200,Census Tract 5502,2505995.000000000000000,619.000000000000000,+29.9591339,-95.4272124,Greenspoint,K101, ,23258.048406800001000,26976680.551300000000000
2058,2059,1,699,123,48201550200,Census Tract 5502,2505995.000000000000000,619.000000000000000,+29.9591339,-95.4272124,Spring Southwest,K100, ,23258.048406800001000,26976680.551300000000000
2059,2060,1,700,8,48201550301,Census Tract 5503.01,2830250.000000000000000,10867.000000000000000,+29.9841943,-95.4265706,Aldine Northwest,K102, ,30419.643447400002000,30576900.648499999000000
2060,2061,1,700,54,48201550301,Census Tract 5503.01,2830250.000000000000000,10867.000000000000000,+29.9841943,-95.4265706,Greenspoint,K101, ,30419.643447400002000,30576900.648499999000000
2061,2062,1,700,123,48201550301,Census Tract 5503.01,2830250.000000000000000,10867.000000000000000,+29.9841943,-95.4265706,Spring Southwest,K100, ,30419.643447400002000,30576900.648499999000000
2062,2063,1,701,2,48201550302,Census Tract 5503.02,8876150.000000000000000,29161.000000000000000,+30.0083264,-95.4389892,1960 / Cypress Creek North,K131, ,43618.014545099999000,95842379.458000004000000
2063,2064,1,701,8,48201550302,Census Tract 5503.02,8876150.000000000000000,29161.000000000000000,+30.0083264,-95.4389892,Aldine Northwest,K102, ,43618.014545099999000,95842379.458000004000000
2064,2065,1,701,123,48201550302,Census Tract 5503.02,8876150.000000000000000,29161.000000000000000,+30.0083264,-95.4389892,Spring Southwest,K100, ,43618.014545099999000,95842379.458000004000000
2065,2066,1,702,2,48201550401,Census Tract 5504.01,9976853.000000000000000,85505.000000000000000,+29.9877948,-95.4636014,1960 / Cypress Creek North,K131, ,45759.865931200002000,108294268.273000000000000
2066,2067,1,702,123,48201550401,Census Tract 5504.01,9976853.000000000000000,85505.000000000000000,+29.9877948,-95.4636014,Spring Southwest,K100, ,45759.865931200002000,108294268.273000000000000
2067,2068,1,703,54,48201550402,Census Tract 5504.02,4714375.000000000000000,1549.000000000000000,+29.9712410,-95.4465099,Greenspoint,K101, ,44827.049515100000000,50753915.710100003000000
2068,2069,1,703,123,48201550402,Census Tract 5504.02,4714375.000000000000000,1549.000000000000000,+29.9712410,-95.4465099,Spring Southwest,K100, ,44827.049515100000000,50753915.710100003000000
2069,2070,1,704,10,48201550500,Census Tract 5505,4375268.000000000000000,2460.000000000000000,+29.9526294,-95.4466086,Aldine West,K039,BW 8,30905.501135300001000,47113794.545199998000000
2070,2071,1,704,54,48201550500,Census Tract 5505,4375268.000000000000000,2460.000000000000000,+29.9526294,-95.4466086,Greenspoint,K101, ,30905.501135300001000,47113794.545199998000000
2071,2072,1,704,123,48201550500,Census Tract 5505,4375268.000000000000000,2460.000000000000000,+29.9526294,-95.4466086,Spring Southwest,K100, ,30905.501135300001000,47113794.545199998000000
2072,2073,1,705,123,48201550601,Census Tract 5506.01,2035412.000000000000000,0.000000000000000,+29.9572629,-95.4585520,Spring Southwest,K100, ,18349.918582099999000,21905486.943100002000000
2073,2074,1,706,10,48201550602,Census Tract 5506.02,1122679.000000000000000,0.000000000000000,+29.9441280,-95.4594405,Aldine West,K039,BW 8,14740.496551500000000,12082426.359900000000000
2074,2075,1,706,78,48201550602,Census Tract 5506.02,1122679.000000000000000,0.000000000000000,+29.9441280,-95.4594405,Klein South,K099, ,14740.496551500000000,12082426.359900000000000
2075,2076,1,706,123,48201550602,Census Tract 5506.02,1122679.000000000000000,0.000000000000000,+29.9441280,-95.4594405,Spring Southwest,K100, ,14740.496551500000000,12082426.359900000000000
2076,2077,1,707,78,48201550603,Census Tract 5506.03,1739205.000000000000000,4441.000000000000000,+29.9578566,-95.4713104,Klein South,K099, ,20478.766069599998000,18765452.992699999000000
2077,2078,1,707,123,48201550603,Census Tract 5506.03,1739205.000000000000000,4441.000000000000000,+29.9578566,-95.4713104,Spring Southwest,K100, ,20478.766069599998000,18765452.992699999000000
2078,2079,1,708,10,48201550700,Census Tract 5507,6062819.000000000000000,12462.000000000000000,+29.9427007,-95.4965920,Aldine West,K039,BW 8,50760.875254999999000,65382980.902099997000000
2079,2080,1,708,78,48201550700,Census Tract 5507,6062819.000000000000000,12462.000000000000000,+29.9427007,-95.4965920,Klein South,K099, ,50760.875254999999000,65382980.902099997000000
2080,2081,1,708,123,48201550700,Census Tract 5507,6062819.000000000000000,12462.000000000000000,+29.9427007,-95.4965920,Spring Southwest,K100, ,50760.875254999999000,65382980.902099997000000
2081,2082,1,708,143,48201550700,Census Tract 5507,6062819.000000000000000,12462.000000000000000,+29.9427007,-95.4965920,Willowbrook,K098, ,50760.875254999999000,65382980.902099997000000
2082,2083,1,709,78,48201550800,Census Tract 5508,1990351.000000000000000,10582.000000000000000,+29.9509869,-95.4761029,Klein South,K099, ,22187.403545000001000,21534330.889100000000000
2083,2084,1,709,123,48201550800,Census Tract 5508,1990351.000000000000000,10582.000000000000000,+29.9509869,-95.4761029,Spring Southwest,K100, ,22187.403545000001000,21534330.889100000000000
2084,2085,1,710,78,48201550900,Census Tract 5509,3184788.000000000000000,704.000000000000000,+29.9571753,-95.4900389,Klein South,K099, ,24704.036507299999000,34282912.348200001000000
2085,2086,1,710,123,48201550900,Census Tract 5509,3184788.000000000000000,704.000000000000000,+29.9571753,-95.4900389,Spring Southwest,K100, ,24704.036507299999000,34282912.348200001000000
2086,2087,1,711,78,48201551000,Census Tract 5510,1111007.000000000000000,0.000000000000000,+29.9697315,-95.4917709,Klein South,K099, ,16540.881074100002000,11956920.969599999000000
2087,2088,1,711,123,48201551000,Census Tract 5510,1111007.000000000000000,0.000000000000000,+29.9697315,-95.4917709,Spring Southwest,K100, ,16540.881074100002000,11956920.969599999000000
2088,2089,1,712,1,48201551100,Census Tract 5511,4609505.000000000000000,17491.000000000000000,+29.9785776,-95.4847659,1960 / Cypress Creek Central,K130, ,30851.124158300001000,49796938.034500003000000
2089,2090,1,712,2,48201551100,Census Tract 5511,4609505.000000000000000,17491.000000000000000,+29.9785776,-95.4847659,1960 / Cypress Creek North,K131, ,30851.124158300001000,49796938.034500003000000
2090,2091,1,712,78,48201551100,Census Tract 5511,4609505.000000000000000,17491.000000000000000,+29.9785776,-95.4847659,Klein South,K099, ,30851.124158300001000,49796938.034500003000000
2091,2092,1,712,123,48201551100,Census Tract 5511,4609505.000000000000000,17491.000000000000000,+29.9785776,-95.4847659,Spring Southwest,K100, ,30851.124158300001000,49796938.034500003000000
2092,2093,1,713,1,48201551200,Census Tract 5512,3569932.000000000000000,3215.000000000000000,+29.9735989,-95.5031677,1960 / Cypress Creek Central,K130, ,27745.208755899999000,38455158.475100003000000
2093,2094,1,713,78,48201551200,Census Tract 5512,3569932.000000000000000,3215.000000000000000,+29.9735989,-95.5031677,Klein South,K099, ,27745.208755899999000,38455158.475100003000000
2094,2095,1,713,123,48201551200,Census Tract 5512,3569932.000000000000000,3215.000000000000000,+29.9735989,-95.5031677,Spring Southwest,K100, ,27745.208755899999000,38455158.475100003000000
2095,2096,1,714,78,48201551300,Census Tract 5513,1986496.000000000000000,584.000000000000000,+29.9502616,-95.5079947,Klein South,K099, ,19400.694894600001000,21385283.083900001000000
2096,2097,1,715,1,48201551400,Census Tract 5514,7914625.000000000000000,44929.000000000000000,+29.9625309,-95.5216718,1960 / Cypress Creek Central,K130, ,38236.400020000001000,85662394.130700007000000
2097,2098,1,715,78,48201551400,Census Tract 5514,7914625.000000000000000,44929.000000000000000,+29.9625309,-95.5216718,Klein South,K099, ,38236.400020000001000,85662394.130700007000000
2098,2099,1,715,143,48201551400,Census Tract 5514,7914625.000000000000000,44929.000000000000000,+29.9625309,-95.5216718,Willowbrook,K098, ,38236.400020000001000,85662394.130700007000000
2099,2100,1,716,69,48201551500,Census Tract 5515,9914316.000000000000000,63418.000000000000000,+29.9392445,-95.5552364,Jersey Village,K097, ,52549.333860100000000,107381649.265000000000000
2100,2101,1,716,78,48201551500,Census Tract 5515,9914316.000000000000000,63418.000000000000000,+29.9392445,-95.5552364,Klein South,K099, ,52549.333860100000000,107381649.265000000000000
2101,2102,1,716,102,48201551500,Census Tract 5515,9914316.000000000000000,63418.000000000000000,+29.9392445,-95.5552364,Northwest Houston,K037,BW 8,52549.333860100000000,107381649.265000000000000
2102,2103,1,716,143,48201551500,Census Tract 5515,9914316.000000000000000,63418.000000000000000,+29.9392445,-95.5552364,Willowbrook,K098, ,52549.333860100000000,107381649.265000000000000
2103,2104,1,717,3,48201551600,Census Tract 5516,3056095.000000000000000,5173.000000000000000,+29.9292537,-95.5666270,1960 / Cypress Creek South,K124, ,29759.114438500001000,32945654.926199999000000
2104,2105,1,717,69,48201551600,Census Tract 5516,3056095.000000000000000,5173.000000000000000,+29.9292537,-95.5666270,Jersey Village,K097, ,29759.114438500001000,32945654.926199999000000
2105,2106,1,717,102,48201551600,Census Tract 5516,3056095.000000000000000,5173.000000000000000,+29.9292537,-95.5666270,Northwest Houston,K037,BW 8,29759.114438500001000,32945654.926199999000000
2106,2107,1,717,143,48201551600,Census Tract 5516,3056095.000000000000000,5173.000000000000000,+29.9292537,-95.5666270,Willowbrook,K098, ,29759.114438500001000,32945654.926199999000000
2107,2108,1,718,69,48201551701,Census Tract 5517.01,4504015.000000000000000,9248.000000000000000,+29.9123513,-95.5766333,Jersey Village,K097, ,34371.427436700003000,48571732.669900000000000
2108,2109,1,719,69,48201551702,Census Tract 5517.02,2071545.000000000000000,6391.000000000000000,+29.9018874,-95.5603739,Jersey Village,K097, ,20853.973985000001000,22362716.548900001000000
2109,2110,1,719,102,48201551702,Census Tract 5517.02,2071545.000000000000000,6391.000000000000000,+29.9018874,-95.5603739,Northwest Houston,K037,BW 8,20853.973985000001000,22362716.548900001000000
2110,2111,1,720,69,48201551703,Census Tract 5517.03,3091371.000000000000000,21738.000000000000000,+29.9152568,-95.5627546,Jersey Village,K097, ,26869.544540100000000,33503360.659899998000000
2111,2112,1,720,102,48201551703,Census Tract 5517.03,3091371.000000000000000,21738.000000000000000,+29.9152568,-95.5627546,Northwest Houston,K037,BW 8,26869.544540100000000,33503360.659899998000000
2112,2113,1,721,29,48201551800,Census Tract 5518,6019876.000000000000000,123262.000000000000000,+29.8862932,-95.5645662,Copperfield,K096, ,34788.317694799996000,66111885.862199999000000
2113,2114,1,721,45,48201551800,Census Tract 5518,6019876.000000000000000,123262.000000000000000,+29.8862932,-95.5645662,Eldridge North,K095, ,34788.317694799996000,66111885.862199999000000
2114,2115,1,721,46,48201551800,Census Tract 5518,6019876.000000000000000,123262.000000000000000,+29.8862932,-95.5645662,Fairbanks / Northwest Crossing,K036,BW 8,34788.317694799996000,66111885.862199999000000
2115,2116,1,721,69,48201551800,Census Tract 5518,6019876.000000000000000,123262.000000000000000,+29.8862932,-95.5645662,Jersey Village,K097, ,34788.317694799996000,66111885.862199999000000
2116,2117,1,721,102,48201551800,Census Tract 5518,6019876.000000000000000,123262.000000000000000,+29.8862932,-95.5645662,Northwest Houston,K037,BW 8,34788.317694799996000,66111885.862199999000000
2117,2118,1,722,29,48201551900,Census Tract 5519,1790792.000000000000000,0.000000000000000,+29.9008680,-95.5896269,Copperfield,K096, ,19249.262875299999000,19272440.361400001000000
2118,2119,1,722,69,48201551900,Census Tract 5519,1790792.000000000000000,0.000000000000000,+29.9008680,-95.5896269,Jersey Village,K097, ,19249.262875299999000,19272440.361400001000000
2119,2120,1,723,3,48201552001,Census Tract 5520.01,4415009.000000000000000,697.000000000000000,+29.9166463,-95.5948470,1960 / Cypress Creek South,K124, ,30437.407262100001000,47521956.977300003000000
2120,2121,1,723,69,48201552001,Census Tract 5520.01,4415009.000000000000000,697.000000000000000,+29.9166463,-95.5948470,Jersey Village,K097, ,30437.407262100001000,47521956.977300003000000
2121,2122,1,723,143,48201552001,Census Tract 5520.01,4415009.000000000000000,697.000000000000000,+29.9166463,-95.5948470,Willowbrook,K098, ,30437.407262100001000,47521956.977300003000000
2122,2123,1,724,3,48201552002,Census Tract 5520.02,1670078.000000000000000,0.000000000000000,+29.9132313,-95.6088331,1960 / Cypress Creek South,K124, ,19341.607394400002000,17973441.436799999000000
2123,2124,1,724,29,48201552002,Census Tract 5520.02,1670078.000000000000000,0.000000000000000,+29.9132313,-95.6088331,Copperfield,K096, ,19341.607394400002000,17973441.436799999000000
2124,2125,1,724,69,48201552002,Census Tract 5520.02,1670078.000000000000000,0.000000000000000,+29.9132313,-95.6088331,Jersey Village,K097, ,19341.607394400002000,17973441.436799999000000
2125,2126,1,725,3,48201552101,Census Tract 5521.01,2329986.000000000000000,42260.000000000000000,+29.9234939,-95.6188028,1960 / Cypress Creek South,K124, ,20918.392010799998000,25530257.991700001000000
2126,2127,1,725,29,48201552101,Census Tract 5521.01,2329986.000000000000000,42260.000000000000000,+29.9234939,-95.6188028,Copperfield,K096, ,20918.392010799998000,25530257.991700001000000
2127,2128,1,725,69,48201552101,Census Tract 5521.01,2329986.000000000000000,42260.000000000000000,+29.9234939,-95.6188028,Jersey Village,K097, ,20918.392010799998000,25530257.991700001000000
2128,2129,1,726,3,48201552102,Census Tract 5521.02,3166140.000000000000000,1824.000000000000000,+29.9380579,-95.6157981,1960 / Cypress Creek South,K124, ,27305.653304700001000,34093994.932200000000000
